,category,movie_id,year,count,mean,std,type,gen,film,winner,budget,company,country,director,gross,rating,runtime,imdb_rating,star,imdb_votes_num,writer,imdb_genre,company_gross,director_gross,star_gross,writer_gross
11170,3,46347,2007,71,3.5985915492957745,0.8350351502860701,train,"['Horror', 'Thriller', 'War']",Seclusion,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11172,1,46367,2009,7,3.2857142857142856,0.9063269671749656,train,"['Animation', 'Children', 'Comedy']",Leap!,,30000000.0,Quad Productions,France,Eric Summer,12760985.0,PG,89.0,6.8,Elle Fanning,9517.0,Eric Summer,Animation,0.0,0.0,0.0,0.0
11174,4,46409,2009,1,3.5,,train,['Documentary'],Good Fortune,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11175,2,46430,2006,8,3.1875,0.5938674695827103,train,"['Action', 'Documentary', 'Drama']",The Beckoning Silence,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11176,4,46441,2009,4,2.875,1.6520189667999174,train,"['Animation', 'Comedy', 'Thriller']",The Spirit of Christmas,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11177,2,46457,2010,3,3.333333333333333,0.2886751345948129,train,['Comedy'],À fond,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11178,4,46478,2009,2,4.25,0.3535533905932738,train,"['Action', 'Horror', 'Thriller']",The Zero Boys,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11180,2,46530,2006,965,3.387564766839378,0.9098645521843636,train,['Comedy'],Them Idiots: Whirled Tour,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11181,1,46544,2010,6,3.1666666666666665,1.2909944487358056,train,['Romance'],Wedding Bells,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11182,3,46559,2006,49,3.73469387755102,1.1044514136756165,train,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Marvel One-Shot: Agent Carter,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11183,3,46561,2009,10,3.0,0.5270462766947299,train,['Romance'],A Prince for Christmas,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11184,1,46572,2006,42,3.1785714285714284,0.9423726450245636,train,['Romance'],Sleigh Bells Ring,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11185,2,46574,2006,17,2.9411764705882355,1.0136930153709085,train,['Drama'],Lucky Girl,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11186,4,46578,2006,821,4.127283800243605,0.7070626657246426,train,['Action'],Sword Master,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11187,2,46581,2008,1,2.5,,train,['Documentary'],Beautiful Noise,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11190,1,46604,2009,17,2.264705882352941,0.8123585849784781,train,['Drama'],Gooische Vrouwen,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11191,2,46613,2009,13,2.3461538461538463,0.8006407690254357,train,"['Action', 'Drama']",The Jesus Trip,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11192,2,46627,2009,2,0.75,0.3535533905932738,train,['Comedy'],"Saneamento Básico, O Filme",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11194,4,46640,2010,5,3.1,0.4183300132670378,train,['(no genres listed)'],Men Go to Battle,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11196,3,46653,2008,34,3.632352941176471,0.8466406300823502,train,"['Comedy', 'Crime']",Troublemaker,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11197,4,46664,2008,11,3.8181818181818175,0.4622081388685877,train,"['Action', 'Adventure', 'Fantasy']",Kong: Skull Island,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11199,2,46716,2010,8,2.875,0.5824823725107175,train,"['Sci-Fi', 'Thriller']",Saturn 3,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11200,4,46723,2006,187,3.6844919786096257,0.8111621383670823,train,['Comedy'],Top Secret Affair,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11201,2,46748,2009,4,3.625,0.478713553878169,train,['Sci-Fi'],The Similars,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11204,4,46765,2010,14,3.321428571428572,0.5041040360093134,train,"['Comedy', 'Drama']",Τέλειοι Ξένοι,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11206,1,46772,2006,48,3.177083333333333,0.8410326943156261,train,['Documentary'],Machines,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11209,4,46803,2006,26,3.75,0.9924716620639604,train,['Comedy'],L'ora legale,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11210,2,46808,2010,3,2.333333333333333,0.2886751345948129,train,['(no genres listed)'],"Taşkafa, Stories of the Street",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11211,2,46821,2009,4,2.5,0.40824829046386296,train,"['Drama', 'Romance']",Little Girl in Blue Velvet,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11212,4,46839,2007,8,3.375,0.6408699444616557,train,"['Crime', 'Drama']",Day of the Wolves,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11213,3,46848,2009,6,2.9166666666666665,1.4972196454317137,train,"['Action', 'Drama', 'Thriller']",Open Road,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11214,3,46850,2006,146,3.9246575342465753,0.7005969517525128,train,['Documentary'],Ghostland: The View of the Ju'Hoansi,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11215,4,46855,2008,97,3.953608247422681,0.9187924429731694,train,['Action'],Amsterdam Heavy,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11216,4,46862,2010,3,2.5,1.3228756555322954,train,"['Children', 'Comedy']",Rascals on the Road,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11217,2,46865,2006,33,1.4090909090909092,1.1350560658959858,train,['Comedy'],Offroad,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11219,1,46880,2009,5,3.5,0.5,train,"['Action', 'Animation', 'Comedy']",The Master: A Lego Ninjago Short,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11220,4,46901,2008,4,3.625,0.9464847243000456,train,['(no genres listed)'],I'll See You in My Dreams,,0.0,Two Flints,USA,Brett Haley,7425963.0,PG-13,92.0,6.7,Blythe Danner,5282.0,Marc Basch,Comedy,0.0,0.0,11957943.0,0.0
11222,1,46912,2009,15,3.2333333333333334,1.193234898839924,train,['(no genres listed)'],The Body Farm,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11223,2,46915,2009,6,2.5,0.4472135954999579,train,['Drama'],No Breathing,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11224,3,46919,2007,33,3.515151515151515,1.03444466143712,train,['(no genres listed)'],The Other Side Of Hope,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11225,2,46925,2010,2,2.5,0.7071067811865476,train,['Sci-Fi'],The Stranger,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11226,2,46929,2010,6,2.6666666666666665,0.6055300708194983,train,"['Comedy', 'Drama']",Tricks,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11227,4,46948,2006,213,3.4530516431924885,0.9291670961691544,train,['Comedy'],Eine Insel namens Udo,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11228,4,46952,2009,4,3.375,1.181453906563152,train,['Thriller'],Mine,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11229,2,46954,2009,1,1.5,,train,['(no genres listed)'],Third,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11231,1,46959,2008,55,3.381818181818182,0.7262513872214479,train,"['Adventure', 'Drama', 'Romance']",Lost in Florence,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11233,2,46965,2006,254,3.155511811023622,1.0800147917750176,train,"['Children', 'Comedy', 'Drama']",Come Together,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11234,4,46967,2006,144,3.395833333333333,0.8401527500143314,train,['Drama'],Leaving on the 15th Spring,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11235,4,46970,2006,398,3.300251256281407,0.9259347171584094,train,"['Drama', 'Romance', 'War']",Postcard,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11236,2,46972,2006,12,3.5,0.5640760748177662,train,"['Children', 'Drama']",Take Me Far Away,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11237,1,46974,2006,146,3.102739726027397,1.0810560102545614,train,['Comedy'],Uncle Kent 2,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11238,4,46976,2006,215,3.876744186046512,0.6783835960666367,train,['Comedy'],Maiko Haaaan!!!,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11239,4,46979,2010,2,3.5,0.0,train,"['Action', 'Sci-Fi', 'War']",G.I. Samurai,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11241,2,47007,2010,5,3.8,0.5700877125495689,train,['(no genres listed)'],American,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11242,4,47028,2010,1,3.5,,train,['Documentary'],Inspired to Ride,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11243,1,47044,2006,336,3.144345238095238,0.9693038830873943,train,"['Drama', 'Sci-Fi', 'Thriller']",The Tribe,,0.0,Ukrainian State Film Agency,Ukraine,Myroslav Slaboshpytskyi,150564.0,UNRATED,126.0,7.1,Hryhoriy Fesenko,8036.0,Myroslav Slaboshpytskyi,Crime,0.0,0.0,0.0,0.0
11244,2,47047,2008,4,3.0,0.40824829046386296,train,"['Comedy', 'Horror']",Cat Sick Blues,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11245,1,47049,2008,8,2.9375,0.8210402808980461,train,['Horror'],Edgar Allan Poe's Lighthouse Keeper,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11248,3,47076,2010,7,3.071428571428572,0.6074928962939559,train,"['Drama', 'Romance']",Villon's Wife,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11249,4,47084,2009,7,3.5,0.6454972243679029,train,['(no genres listed)'],Have a Nice Day,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11250,4,47092,2009,11,3.5,0.6708203932499369,train,['Comedy'],Katherine Ryan: In Trouble,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11251,4,47099,2006,30,3.8,0.7723676094567475,train,['Documentary'],A Sinner in Mecca,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11252,3,47117,2008,21,3.1190476190476186,1.2237724656238378,train,['Comedy'],Peluca,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11253,2,47122,2006,65,2.9461538461538463,1.0312427155919883,train,['Action'],Kill Ratio,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11254,2,47124,2006,28,2.7857142857142856,1.0401973764678425,train,"['Animation', 'Drama']",Everything Will Be OK,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11258,3,47146,2009,8,3.625,0.4432026302139591,train,"['Crime', 'Horror', 'Thriller']",Drifter,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11259,3,47148,2008,22,3.4545454545454546,1.1009637651263606,train,['Comedy'],Everybody Loves Somebody,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11260,3,47150,2009,38,3.5657894736842106,0.9806992309101829,train,['Drama'],Max Rose,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11261,4,47152,2009,18,3.861111111111111,0.7822583362132765,train,['Comedy'],Rory Scovel: The Charleston Special,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11264,3,47196,2009,13,3.0384615384615383,1.0095695960312836,train,"['Horror', 'Thriller']",Savage Abduction,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11265,4,47200,2006,111,3.4324324324324325,1.0734110592924324,train,['Drama'],Britney Ever After,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11266,3,47202,2008,94,3.75,0.8942769049884375,train,['Drama'],Game Over,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11267,1,47221,2009,18,2.75,1.251469724199605,train,['(no genres listed)'],The Strange Saga of Hiroshi the Freeloading Sex Machine,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11269,3,47239,2010,22,3.3409090909090913,0.8221105770307306,train,['Drama'],Invasion,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11272,4,47254,2007,52,3.2211538461538463,0.9310202159641524,train,"['Action', 'Animation']",Fist of the North Star: The Legend of Kenshiro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11273,1,47261,2006,26,3.0576923076923075,0.8523722552608464,train,['Drama'],Sing,1.0,11500000.0,TriStar Pictures,USA,Richard Baskin,2260616.0,PG-13,98.0,6.8,Lorraine Bracco,597.0,Dean Pitchford,Drama,2376693287.0,2260616.0,6912593.0,2260616.0
11274,1,47261,2006,26,3.0576923076923075,0.8523722552608464,train,['Drama'],Sing,1.0,75000000.0,Dentsu,USA,Garth Jennings,270329045.0,PG,108.0,7.1,Matthew McConaughey,81466.0,Garth Jennings,Animation,0.0,51085416.0,353108390.0,0.0
11275,2,47264,2006,38,2.7236842105263164,0.9422326018346908,train,['Drama'],Enemies Within,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11276,4,47274,2007,18,4.138888888888889,0.8879181791192574,train,['Comedy'],Jay Mohr: Happy. And A Lot.,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11278,1,47285,2010,5,2.9,0.4183300132670377,train,['Comedy'],Jay Pharoah: Can I Be Me?,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11279,3,47287,2009,18,3.4722222222222223,0.8823801738716879,train,['Comedy'],Craig Ferguson: Just Being Honest,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11280,3,47306,2007,33,3.6060606060606064,1.0440125100841091,train,['(no genres listed)'],Keith Lowell Jensen: Atheist Christmas,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11281,2,47330,2008,19,3.1578947368421053,0.8827455840058738,train,['Documentary'],Banking on Bitcoin,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11284,4,47382,2006,24,3.25,0.8469895538599198,train,"['Adventure', 'Comedy']",The Jackpot!,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11285,2,47384,2006,5,3.0,0.9354143466934852,train,['Comedy'],For Better and Worse,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11286,4,47394,2008,15,3.3666666666666667,1.0600988273786194,train,['Action'],FB: Fighting Beat,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11287,2,47397,2010,1,3.0,,train,"['Action', 'Comedy']",Bangkok Adrenaline,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11288,4,47404,2009,7,4.571428571428571,0.4498677054212187,train,['(no genres listed)'],Yes or No 2,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11290,4,47423,2006,64,3.8828125,0.8625460075145934,train,"['Comedy', 'Horror']",Lake Nowhere,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11291,1,47446,2008,45,3.2444444444444445,0.9021579068482906,train,['Comedy'],"Pete Holmes: Nice Try, the Devil!",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11294,3,47458,2010,6,2.9166666666666665,1.0206207261596574,train,['Comedy'],Carry On Regardless,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11296,4,47465,2006,19,3.3157894736842106,1.1329720786471975,train,"['Crime', 'Drama']",The King,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11297,4,47477,2010,5,3.4,0.4183300132670378,train,['(no genres listed)'],Jail Bait,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11298,4,47482,2010,4,3.375,0.4787135538781691,train,['Documentary'],Rainer Werner Fassbinder's World on a Wire: Looking Ahead to Today,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11299,4,47484,2009,8,3.5625,0.4955156044825574,train,['Romance'],Angèle and Tony,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11300,4,47491,2009,153,3.92156862745098,0.7611401745572739,train,['Documentary'],Casting JonBenet,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11301,4,47493,2007,14,3.9642857142857135,0.6344072252682242,train,"['Children', 'Drama']",Canola,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11303,3,47503,2010,19,3.3947368421052637,0.9941348467724344,train,"['Comedy', 'Horror']",Halloweed,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11304,2,47516,2006,5,1.4,0.9617692030835672,train,['(no genres listed)'],Blindpas,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11305,4,47518,2006,93,3.306451612903226,0.975326751447822,train,"['Comedy', 'Drama', 'Romance']",The Yellow Rolls-Royce,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11306,4,47525,2009,3,2.6666666666666665,1.0408329997330663,train,"['Action', 'Adventure', 'Animation', 'Drama', 'Romance']",Samurai X: Trust & Betrayal,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11307,4,47538,2009,7,2.9285714285714284,0.9759000729485332,train,['Comedy'],The Most Fertile Man in Ireland,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11311,4,47566,2009,8,3.75,0.7071067811865476,train,"['Crime', 'Thriller']",The Invisible Guardian,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11312,4,47571,2009,9,3.111111111111111,0.6009252125773316,train,"['Crime', 'Mystery', 'Thriller']",Population Zero,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11313,4,47601,2008,3,4.333333333333333,0.7637626158259734,train,"['Drama', 'Romance']",Ali & Nino,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11315,4,47610,2006,278,3.7302158273381294,0.7116011007127478,train,['Documentary'],Cleopatra's Palace: In Search of a Legend,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11316,4,47615,2008,6,2.9166666666666665,1.5625833311112296,train,"['Comedy', 'Drama', 'Mystery']",Park Road - the Movie,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11317,4,47619,2009,8,3.8125,0.3720119045714225,train,"['Drama', 'War']",The Things of Love,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11318,2,47626,2010,2,3.25,0.3535533905932738,train,['Drama'],Sami Blood,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11319,3,47629,2007,934,3.8549250535331914,0.7346808807370924,train,['Drama'],About The Pink Sky,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11320,4,47634,2008,11,3.136363636363636,0.9510759457296006,train,['Documentary'],The Last Laugh,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11321,2,47640,2006,87,3.028735632183908,1.191921259883427,train,"['Fantasy', 'Thriller']",Missing,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11322,2,47642,2006,7,2.357142857142857,1.4057704208690962,train,['War'],Madagascar Adventure,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11323,4,47644,2006,92,3.684782608695652,0.8144214939477649,train,"['Action', 'Comedy', 'Drama']",CHiPS,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11324,1,47646,2006,24,2.6041666666666665,0.884395724266829,train,['Comedy'],Going in Style,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11325,2,47665,2010,7,3.071428571428572,0.6725927091345493,train,['Documentary'],The Batman Shootings,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11326,3,47670,2009,20,3.55,0.7762934876368398,train,"['Comedy', 'Drama']",Carnage: Swallowing the Past,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11327,2,47681,2010,6,2.833333333333333,1.2909944487358056,train,['Comedy'],The Fatal Glass of Beer,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11328,2,47701,2010,4,2.75,0.2886751345948129,train,"['Comedy', 'Romance']",Eating Out 2: Sloppy Seconds,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11329,2,47707,2010,1,2.5,,train,"['Drama', 'Romance']",Rock Haven,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11330,4,47714,2009,7,3.2142857142857144,0.4879500364742666,train,"['Documentary', 'Drama']",The Amazing Truth About Queen Raquela,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11332,4,47721,2008,72,3.7916666666666665,1.1313397268127685,train,"['Sci-Fi', 'Thriller']",Vulcania,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11333,3,47723,2007,22,3.522727272727273,1.107090488916489,train,"['Action', 'Drama']",The Flag of Iron,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11334,4,47725,2007,62,3.4758064516129035,1.0098994405175667,train,['Comedy'],Aurélie Laflamme: Les pieds sur terre,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11335,4,47728,2008,9,3.7777777777777777,0.8700255424092126,train,['(no genres listed)'],7:35 in the Morning,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11336,2,47736,2010,3,3.0,0.5,train,"['Horror', 'Thriller']",Claws,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11337,4,47740,2009,10,3.4,0.9067647005823628,train,['Drama'],My Little Princess,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11338,3,47774,2009,12,3.1666666666666665,1.0298573010888743,train,['Documentary'],"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11339,3,47778,2007,61,3.631147540983607,0.7632258258223353,train,"['Crime', 'Drama']","If He Hollers, Let Him Go!",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11340,4,47793,2006,12,2.958333333333333,1.2515142343528811,train,"['Action', 'Animation', 'Sci-Fi']",Teen Titans: The Judas Contract,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11341,1,47805,2006,10,3.15,1.3550317749451897,train,['Fantasy'],Claire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11342,3,47808,2009,20,3.15,1.0649932048214157,train,"['Action', 'Drama']",A Place in the World,0.0,0.0,Not specified,Argentina,Adolfo Aristarain,100986.0,PG,120.0,7.9,José Sacristán,1880.0,Adolfo Aristarain,Drama,66025738.0,100986.0,100986.0,100986.0
11343,2,47810,2006,46,2.108695652173913,1.2106611760074688,train,['Drama'],Habibie & Ainun,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11344,2,47815,2006,1,0.5,,train,['(no genres listed)'],Type O Negative: After Dark,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11345,2,47830,2006,5,1.9,0.7416198487095663,train,['Documentary'],Fight For Space,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11346,3,47836,2008,21,3.3571428571428568,0.615281584781658,train,"['Drama', 'Mystery', 'Sci-Fi']",We are the tide,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11347,4,47860,2009,7,3.1428571428571432,0.5563486402641867,train,['Animation'],The Mouse and His Child,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11351,4,47886,2010,1,4.0,,train,['Documentary'],Betting on Zero,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11352,3,47894,2007,175,3.6857142857142855,0.8733417314929819,train,"['Comedy', 'Fantasy', 'Romance']",Love on the Run,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11353,4,47902,2010,2,3.0,0.0,train,"['Action', 'Animation', 'Children', 'Comedy']",Captain Underpants: The First Epic Movie,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11354,4,47904,2009,4,3.0,1.0801234497346437,train,['(no genres listed)'],Band Aid,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11355,3,47907,2007,7,2.9285714285714284,1.096531327587567,train,"['Drama', 'Romance']",My Cousin Rachel,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11356,1,47918,2010,6,3.083333333333333,1.2006942436218584,train,['Action'],Boyka: Undisputed IV,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11357,2,47927,2010,4,3.5,1.0801234497346437,train,['(no genres listed)'],The Recovered,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11358,4,47931,2009,4,3.875,0.24999999999999994,train,['Animation'],The Old Crocodile,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11359,3,47935,2010,7,3.7142857142857135,0.809173593712687,train,['Drama'],The Book of Henry,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11360,1,47937,2008,117,3.1965811965811968,0.8708825907576533,train,['Documentary'],Planet Earth II,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11361,3,47940,2008,17,3.6176470588235294,0.8202402804343729,train,"['Drama', 'Romance']",Perfect Love,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11362,1,47950,2006,70,3.321428571428572,0.8640807894902222,train,['Horror'],American Guinea Pig: Bouquet of Guts and Gore,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11363,2,47952,2006,18,2.3888888888888893,1.1701628287343748,train,"['Comedy', 'Drama']",Meet the Guilbys,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11364,4,47956,2006,8,3.625,0.3535533905932737,train,"['Drama', 'Thriller']",Without Evidence,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11366,4,47970,2006,73,3.3013698630136985,0.9118804061883656,train,"['Comedy', 'Drama']",Afterlov,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11367,1,47972,2010,7,3.071428571428572,0.6725927091345493,train,['Comedy'],Chef's Special,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11368,1,47976,2007,44,2.852272727272727,0.8111113926779255,train,"['Comedy', 'Drama']",Girlfriends,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11369,3,47978,2007,51,3.4411764705882355,0.7459695625394471,train,"['Action', 'Sci-Fi']",TC 2000,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11371,4,47997,2007,435,3.203448275862069,0.9781540354253568,train,['Animation'],Flatland,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11372,3,47999,2007,346,3.794797687861272,0.7301590770453653,train,['(no genres listed)'],Boat,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11373,4,48001,2010,16,3.6875,0.9464847243000456,train,"['Drama', 'Mystery']",Lady Blue Shanghai,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11374,2,48030,2010,1,3.0,,train,['Sci-Fi'],The Time Travelers,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11375,3,48032,2008,52,3.5,0.9445405564321198,train,['Action'],They Call Me Macho Woman,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11376,4,48035,2009,14,3.2142857142857144,0.6419407387663694,train,['Documentary'],Supervention,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11377,4,48043,2006,89,3.651685393258427,1.124127172475541,train,['Thriller'],Countdown,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11379,3,48049,2010,20,3.25,0.7163503994113789,train,['Documentary'],"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11380,4,48057,2010,2,3.5,0.0,train,"['Comedy', 'Horror']",Krackoon,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11381,3,48059,2010,35,3.7142857142857135,0.8599394154935149,train,['Comedy'],"Lewis Black: Red, White & Screwed",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11382,3,48061,2007,114,3.3157894736842106,0.8654201442553241,train,['Comedy'],Lewis Black: In God We Rust,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11383,4,48082,2006,165,3.915151515151515,0.7254608342461559,train,['Drama'],Dual,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11386,1,48098,2010,5,3.4,0.7416198487095662,train,['Sci-Fi'],Fire Maidens of Outer Space,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
