movieId,gen,title_new,year
166201,"['Comedy', 'Drama', 'Romance']",The Wish List ,2010
166203,"['Adventure', 'Children', 'Fantasy', 'Sci-Fi']",Sapphire Blue ,2014
166205,"['Crime', 'Fantasy', 'Mystery']",My Life as a Dead Girl ,2015
166207,['Comedy'],Systemfehler - Wenn Inge tanzt ,2013
166209,"['Children', 'Fantasy']",Die Schöne und das Biest ,2012
166211,"['Children', 'Fantasy']",Aschenputtel ,2011
166213,"['Drama', 'Romance']",A Wish for Christmas ,2016
166215,['(no genres listed)'],Schneewittchen ,2009
166217,"['Children', 'Drama']",Christmas with Holly ,2012
166219,['(no genres listed)'],Aschenputtel ,1989
166221,"['Children', 'Fantasy']",The Princess with the Golden Star ,1959
166223,"['Children', 'Fantasy', 'Horror']","Von einem, der auszog, das Fürchten zu lernen ",2014
166225,['Children'],Prinzessin Maleen ,2015
166227,"['Children', 'Fantasy']",Der Teufel mit den drei goldenen Haaren ,2013
166229,"['Children', 'Fantasy']",Allerleirauh ,2012
166231,"['Children', 'Fantasy']",Die Salzprinzessin ,2015
166233,"['Crime', 'Mystery']",Thirteen at Dinner ,1985
166235,"['Drama', 'Thriller']",Shut In ,2016
166237,['War'],The Thin Red Line ,1964
166239,"['Action', 'Adventure', 'Comedy']","Clarence, the Cross-Eyed Lion ",1965
166241,['Sci-Fi'],Crack in the World ,1965
166243,['(no genres listed)'],Birds Do It ,1966
166245,['Comedy'],Good Kids ,2016
166247,['(no genres listed)'],Summer Villa ,2016
166249,"['Drama', 'Thriller']",Seduced ,2016
166251,"['Drama', 'Thriller']",Below Utopia ,1997
166255,['Comedy'],Bonobo ,2014
166259,['Documentary'],I Am Your Father ,2015
166263,['Drama'],My Feral Heart ,2016
166265,['Horror'],Panzer Chocolate ,2013
166267,['(no genres listed)'],Finnish Blood Swedish Heart ,2012
166269,"['Adventure', 'Drama']",The Bull ,1994
166271,['Comedy'],Things from Another World ,2011
166273,['(no genres listed)'],Escape ,1948
166275,['Drama'],Yelling To The Sky ,2012
166277,['(no genres listed)'],The Days ,1994
166279,['Comedy'],Something Like It ,1981
166281,"['Comedy', 'Horror']",Attack of the Lederhosen Zombies ,2016
166283,['Drama'],Cardboard Boxer ,2016
166285,['Adventure'],The Odyssey ,2016
166287,['Action'],Officer Downe ,2016
166289,['(no genres listed)'],Allende en su lab,rint
166291,"['Animation', 'Drama', 'Romance']",A Silent Voice ,2016
166293,['(no genres listed)'],Banana Paradise ,1989
166295,"['Animation', 'Drama', 'Fantasy']",The Anthem of the Heart ,2015
166297,"['Action', 'Adventure', 'Animation']","Bagi, the Monster of Mighty Nature (Taishizen no makemono Bagi) ",1984
166299,['Animation'],Stormy Night ,2005
166301,"['Crime', 'Drama', 'Romance', 'Thriller']",Thieves After Dark ,1984
166303,"['Action', 'Adventure']",Frontier ,2001
166306,['Thriller'],Iris ,2016
166310,['Drama'],Heal the Living ,2016
166312,['Drama'],100 metros ,2016
166314,"['Action', 'Horror', 'Thriller']",Wolf Town ,2010
166316,['Documentary'],Funny Car Summer ,1974
166318,"['Comedy', 'Crime', 'Romance']",Dinosaurier - Gegen uns seht ihr alt aus! ,2009
166320,['Documentary'],Classic Albums: Deep Purple - Machine Head ,2002
166322,['Documentary'],Black Sabbath: Paranoid ,2010
166324,['Documentary'],Classic Albums: Iron Maiden - The Number of the Beast ,2001
166326,"['Action', 'Drama', 'Thriller']",The Boss ,1956
166328,['Documentary'],Judas Priest: British Steel ,2001
166330,['Comedy'],Forever Female ,1954
166332,"['Crime', 'Drama', 'Thriller']",Hunted ,1952
166334,"['Comedy', 'Drama']",Cottage to Let ,1941
166336,"['Comedy', 'Romance']",The Villain Still Pursued Her ,1940
166338,"['Comedy', 'Romance']",Young Man of Manhattan ,1930
166340,"['Action', 'Mystery', 'Thriller']",A Shriek in the Night ,1933
166342,"['Drama', 'Romance']",Finishing School ,1934
166344,['Comedy'],Twenty Million Sweethearts ,1934
166346,"['Comedy', 'Romance']",The Wedding Pact ,2014
166348,['Drama'],Inch'Allah ,2012
166367,['(no genres listed)'],"Per amore, solo per amore ",1993
166369,['Documentary'],Sour Grapes ,2016
166371,['Documentary'],Il Solengo ,2016
166373,['Documentary'],Food Choices ,2016
166375,['(no genres listed)'],We're Still Here: Johnny Cash's Bitter Tears Revisited ,2015
166377,['Documentary'],The last summit ,2010
166379,"['Drama', 'Romance']",Un chant d'amour ,1950
166381,['Comedy'],Ricardo O'Farrill: Abrazo Genial ,2016
166383,['Comedy'],Sofía de Niño Rivera: Exposed ,2016
166385,"['Children', 'Comedy', 'Drama']",God's Country ,2012
166387,['Adventure'],"Hercules, Samson & Ulysses ",1963
166389,"['Action', 'Fantasy', 'Sci-Fi']",Atlas ,1961
166391,['Comedy'],I'll Be Yours ,1947
166393,['Documentary'],Janis ,1974
166395,['Comedy'],Jimmy Vestvood: Amerikan Hero ,2016
166397,['Comedy'],Nice Girl? ,1941
166399,['(no genres listed)'],Routine Pleasures ,1986
166401,"['Animation', 'Children', 'Fantasy', 'Sci-Fi']",The Adventures of the American Rabbit ,1986
166403,['(no genres listed)'],The Blackout Experiments ,2016
166405,['Comedy'],The Life of Riley ,1949
166407,['(no genres listed)'],Ride to Hangman's Tree ,1967
166409,['Documentary'],The Sea Around Us ,1953
166411,['(no genres listed)'],The Truth About Youth ,1930
166413,"['Adventure', 'Fantasy']",The Vengeance of She ,1968
166415,['(no genres listed)'],UNDERFIRE: The Untold Story of Pfc. Tony Vaccaro ,2016
166417,"['Comedy', 'Drama']",Weepah Way For Now ,2015
166419,['Drama'],Road to La Paz ,2015
166421,['(no genres listed)'],Foxy and the Weight of the World ,2005
166423,"['Action', 'Crime', 'Drama', 'Thriller']",Black's Game ,2012
166425,"['Comedy', 'Drama']",The Whole Shootin' Match ,1978
166429,['Drama'],Last Night At The Alamo ,1984
166433,['(no genres listed)'],City Life ,1990
166441,"['Drama', 'Thriller']",Playground ,2016
166443,"['Comedy', 'Drama']",Summer Holiday ,2008
166445,['(no genres listed)'],Säälistäjät ,2014
166447,['Drama'],When I Saw You ,2012
166449,"['Drama', 'Romance']",The Green Wall ,1970
166451,"['Crime', 'Drama']",Hard Choices ,1986
166453,['Drama'],Baden Baden ,2016
166455,['Animation'],Lego DC Comics Superheroes: Justice League - Gotham City Breakout ,2016
166457,['Sci-Fi'],Legend of Dinosaurs and Monster Birds ,1977
166459,"['Action', 'Comedy', 'Sci-Fi']",Fugitive Alien ,1987
166461,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",Moana ,2016
166463,"['Crime', 'Documentary']",The Confessions of Thomas Quick ,2015
166465,['Documentary'],"Thelonious Monk: Straight, No Chaser ",1988
166467,"['Drama', 'Mystery', 'Thriller']",The Good Sister ,2014
166472,['Comedy'],"Feyzo, the Polite One ",1978
166474,['Drama'],Hector ,2015
166476,"['Horror', 'Mystery', 'Thriller']",The Unbidden ,2016
166478,['Horror'],Siren ,2016
166480,"['Action', 'Thriller']",Eliminators ,2016
166482,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",Alienate ,2016
166484,['Documentary'],638 Ways to Kill Castro ,2006
166486,['Drama'],Jackie ,2016
166488,"['Action', 'Drama', 'Romance']",Ballad ,2009
166490,['Documentary'],David Wants to Fly ,2010
166492,['Comedy'],Office Christmas Party ,2016
166494,"['Action', 'Adventure', 'Thriller']",The Tiger: An Old Hunter's Tale ,2015
166496,['Comedy'],Fantastipo ,2005
166498,['Mystery'],Ritual in Transfigured Time ,1946
166500,['Horror'],The Werewolf of Washington ,1973
166502,['(no genres listed)'],Juvenile Offender ,2012
166504,['Drama'],Summer Games ,2011
166506,['Drama'],Intimate Grammar ,2010
166508,"['Children', 'Comedy', 'Drama']",Logan ,2010
166510,['(no genres listed)'],Alles stroomt ,2009
166512,['Documentary'],Ayn Rand & the Prophecy of Atlas Shrugged ,2011
166514,"['Drama', 'Romance']",Belle du Seigneur ,2012
166516,"['Drama', 'Horror', 'Mystery']",Robin Redbreast ,1970
166518,['Documentary'],Nature's Great Events ,2009
166520,['Comedy'],Disco Polo ,2015
166522,"['Drama', 'Romance']",They Knew What They Wanted ,1940
166524,"['Comedy', 'Drama', 'Horror']",Hello Ghost ,2010
166526,"['Adventure', 'Sci-Fi']",The Space Between Us ,2016
166528,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Rogue One: A Star Wars Story ,2016
166530,['Thriller'],Pet ,2016
166532,"['Crime', 'Drama']",Live by Night ,2017
166534,"['Drama', 'Horror', 'Thriller']",Split ,2017
166536,['Drama'],Old Stone ,2016
166538,['Documentary'],Asperger's Are Us ,2016
166540,['(no genres listed)'],One Shot ,2015
166542,['Documentary'],National Bird ,2016
166544,['Thriller'],A Kind of Murder ,2016
166546,['(no genres listed)'],Shared Rooms ,2016
166550,"['Drama', 'Sci-Fi']",L'Inhumaine ,1924
166552,"['Drama', 'War']",Soldat blanc ,2014
166554,['Comedy'],Ushi Must Marry ,2013
166556,"['Adventure', 'Children', 'Fantasy']",Pojken med guldbyxorna ,2014
166558,"['Action', 'Horror']",Underworld: Blood Wars ,2016
166560,"['Action', 'Drama', 'Thriller']",Too Hot to Handle ,1977
166562,['(no genres listed)'],Panfilov's 28 Men ,2016
166564,"['Comedy', 'Fantasy']",The Gamers: Natural One ,2014
166566,"['Crime', 'Drama', 'Mystery']",Wild Things: Foursome ,2010
166568,['Thriller'],Miss Sloane ,2016
166570,['Documentary'],When Two Worlds Collide ,2016
166572,['Drama'],Rules Don't Apply ,2016
166574,"['Comedy', 'Drama']",Skewered ,2013
166576,"['Comedy', 'Drama']",Voracious ,2012
166578,"['Comedy', 'Drama', 'Romance']",Kimmy Dora ,2009
166580,['(no genres listed)'],Siivoton Juttu ,1997
166583,"['Comedy', 'Sci-Fi']","End of Days, Inc. ",2015
166587,"['Comedy', 'Fantasy', 'Romance']",Sam ,2016
166589,"['Action', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']",Hobgoblins ,1988
166591,"['Adventure', 'Comedy', 'Romance']",Aanandam ,2016
166593,"['Comedy', 'Drama', 'Romance']",Happy Wedding ,2016
166595,"['Comedy', 'Horror']",Pretham ,2016
166597,['Drama'],Guppy ,2016
166599,"['Crime', 'Drama']",Kammatipaadam ,2016
166601,"['Action', 'Comedy', 'Crime']",Action Hero Biju ,2016
166603,['Horror'],Frankenstein's Castle of Freaks ,1974
166605,['Horror'],Count Dracula's Great Love ,1974
166607,"['Action', 'Drama']",The Water Margin ,1972
166609,"['Horror', 'Sci-Fi']",Seedpeople ,1992
166611,['(no genres listed)'],A Dangerous Man: Lawrence After Arabia ,1992
166613,"['Horror', 'Mystery']",Absurda ,2007
166615,['Animation'],Six Men Getting Sick ,1967
166617,['(no genres listed)'],The Wild East ,1993
166619,['Comedy'],John Cleese - The Alimony Tour Live ,2011
166621,['Drama'],Love Is All You Need? ,2016
166623,"['Comedy', 'Drama']",Markova: Comfort Gay ,2000
166625,['Documentary'],Enemies of the People ,2009
166627,"['Documentary', 'Sci-Fi']",The Alien Saga ,2002
166629,"['Comedy', 'Drama']",Köyden İndim Şehire ,1974
166631,['Horror'],A Woman Possessed ,1975
166633,['(no genres listed)'],Millhouse ,1971
166635,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",Passengers ,2016
166637,['Documentary'],Van Gogh: Brush with Genius ,2009
166639,['Drama'],The Whistleblower ,2014
166641,['Drama'],Unbowed ,2012
166643,['Drama'],Hidden Figures ,2016
166645,['Comedy'],Mandıra Filozofu ,2014
166647,['(no genres listed)'],Dügün Dernek 2: Sünnet ,2015
166649,['(no genres listed)'],Sağ Salim ,2012
166651,['(no genres listed)'],Dönersen Isl,k Ça
166653,['Comedy'],Michael Che Matters ,2016
166655,"['Horror', 'Thriller']",Hell House LLC ,2015
166657,['Thriller'],The Charnel House ,2016
166659,['(no genres listed)'],Libera Nos ,2016
166663,"['Action', 'Comedy', 'Horror']",Pro Wrestlers vs Zombies ,2014
166665,['(no genres listed)'],The Coming War on China ,2016
166667,['Thriller'],I Can Make You Love Me ,1993
166669,['(no genres listed)'],Anatolian Eagles ,2011
166671,"['Comedy', 'Romance']",Ya Sonra? ,2011
166673,"['Comedy', 'Romance']",Celal ile Ceren ,2013
166675,"['Crime', 'Drama']",The Tormentors ,1971
166677,"['Comedy', 'Drama']",Feuten: Het Feestje ,2013
166679,"['Horror', 'Thriller']",Uninhabited ,2010
166685,"['Comedy', 'Romance']",Leather ,2013
166687,['(no genres listed)'],Umbracle ,1970
166695,['Documentary'],The Untold Story of Emmett Louis Till ,2005
166697,['(no genres listed)'],You Don't Like the Truth: 4 Days Inside Guantanamo ,2010
166699,['Documentary'],The Cats of Mirikitani ,2006
166701,"['Comedy', 'Drama', 'Fantasy', 'Thriller']",he takes the pills ,2015
166703,['(no genres listed)'],Deal ,2012
166705,['Drama'],Fences ,2016
166707,['Documentary'],Romántico ,2005
166709,['(no genres listed)'],No Skin Off My Ass ,1991
166711,"['Comedy', 'Drama']",Vox Populi ,2008
166715,['Drama'],Little Wing ,2016
166717,"['Drama', 'War']",Wolfskinder ,2013
166719,['Drama'],Len and Company ,2015
166721,['Drama'],Bleed for This ,2016
166723,['Action'],The Deadly Duo ,1971
166725,"['Comedy', 'Romance']",A Matter of Resistance ,1966
166727,['Animation'],Norman Television ,2016
166729,['(no genres listed)'],Çöpçüler Kralı ,1977
166731,"['Horror', 'Mystery']",Screams of a Winter Night ,1979
166733,['Comedy'],Snowed Under ,1936
166735,['(no genres listed)'],The Game ,2014
166737,"['Adventure', 'Drama']",Fisherman's Wharf ,1939
166739,['Comedy'],If I Were You 2 ,2009
166741,['Documentary'],Electrocuting an Elephant ,1903
166743,['Documentary'],Serena ,2016
166745,['Comedy'],Vai Que Dá Certo ,2013
166747,"['Crime', 'Drama', 'Mystery', 'Thriller']",Perry Mason Returns ,1985
166749,"['Action', 'Animation']",Riki-Oh: The Wall of Hell ,1989
166753,"['Comedy', 'Drama']",Rainbow Time ,2016
166755,"['Crime', 'Drama', 'Thriller']",Hacker ,2016
166757,['Drama'],The Free World ,2016
166759,"['Drama', 'Thriller']",The Exclusive : Beat the Devil's Tattoo ,2015
166761,['Animation'],Tri Bogatyrya na Dalnikh Beregakh ,2012
166763,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",Three Heroes and Julius Caesar ,2015
166765,"['Adventure', 'Animation', 'Children', 'Comedy']",Tri bogatyrya i Shamakhanskaya tsaritsa ,2010
166767,"['Animation', 'Drama']",The Maker ,2011
166769,['Comedy'],Eltern ,2013
166771,"['Drama', 'Thriller']",Rear Window ,1998
166773,['(no genres listed)'],Perry Mason: The Case of the Notorious Nun ,1986
166775,['Comedy'],Uno: The,Movi
166777,"['Comedy', 'Horror', 'Thriller']",The Greasy Strangler ,2016
166779,['Horror'],Tormented ,2011
166782,"['Drama', 'Horror']",Akelarre ,1984
166784,['Action'],Parole Violators ,1994
166786,['Drama'],L'autre Dumas ,2010
166788,['Drama'],20th Century Women ,2016
166790,['(no genres listed)'],My Future Love ,2016
166792,"['Crime', 'Drama']",Perry Mason: The Case of the Shooting Star ,1986
166794,"['Crime', 'Thriller']",Money ,2016
166796,['Documentary'],Glory Daze: The Life and Times of Michael Alig ,2015
166798,"['Crime', 'Drama', 'Mystery']",Perry Mason: The Case of the Lost Love ,1987
166800,['(no genres listed)'],Buffalo Running ,1883
166802,"['Animation', 'Comedy']",Inner Workings ,2016
166804,['Drama'],The Lennon Report ,2016
166810,['Comedy'],King for a Day ,1983
166812,['(no genres listed)'],Seeing Red: Stories of American Communists ,1983
166814,"['Drama', 'Romance']",Alcatraz Island ,1937
166816,['Drama'],Alias Boston Blackie ,1942
166818,['(no genres listed)'],Army ,1996
166820,['Horror'],Severed Ties ,1992
166822,"['Crime', 'Drama']",Blackwell's Island ,1939
166824,['(no genres listed)'],Broadway Babies ,1929
166826,['Drama'],Broadway Musketeers ,1938
166828,['(no genres listed)'],God's Country and the Woman ,1937
166830,['Documentary'],Marathon: The Patriots Day Bombing ,2016
166832,['(no genres listed)'],Men In Exile ,1937
166834,"['Crime', 'Drama']",Missing Witnesses ,1937
166836,['Documentary'],Mourning Son ,2015
166838,['Mystery'],Mystery House ,1938
166840,['(no genres listed)'],Over The Wall ,1938
166842,"['Comedy', 'Romance']",Petticoat Fever ,1936
166844,['Comedy'],Puerto Ricans in Paris ,2015
166846,['Horror'],Shadows of the Dead ,2004
166848,['Horror'],Shadows of the Dead ,2016
166850,['(no genres listed)'],Show Girl in Hollywood ,1930
166852,"['Children', 'Comedy']",The Dog Who Saved the Holidays ,2012
166854,['(no genres listed)'],Shelby: The Dog Who Saved Christmas ,2014
166856,['(no genres listed)'],The Man Without A Face ,1950
166858,['Drama'],The Right to Live ,1935
166860,"['Comedy', 'Romance']","Yes, My Darling Daughter ",1939
166862,['(no genres listed)'],The Women's B,lcon
166864,['Documentary'],The Hurt Business ,2016
166866,"['Comedy', 'Romance']",The Together Project ,2016
166868,['(no genres listed)'],Pentatonix: On My Way Home ,2015
166870,['Documentary'],Evacuate Earth ,2012
166872,['(no genres listed)'],October Kiss ,2015
166874,['Drama'],Mom at Sixteen ,2005
166876,['(no genres listed)'],The End ,2004
166878,['Drama'],Political Animals ,2012
166880,['Documentary'],Kevorkian ,2010
166882,['Documentary'],This is What Love in Action Looks Like ,2011
166884,['Documentary'],Fish out of Water ,2009
166886,['Documentary'],High The True Tale of American Marijuana ,2008
166888,['Documentary'],Patriocracy ,2012
166890,['Documentary'],Lynching Charlie Lynch ,2012
166892,['Comedy'],Kathy Griffin: Pants Off ,2011
166894,['Romance'],Longhorns ,2011
166896,['(no genres listed)'],Memphis: The Broadway Musical ,2011
166898,['(no genres listed)'],Liza Minnelli: Liza With a Z ,1972
166900,['(no genres listed)'],Sondheim! The Birthday Concert ,2010
166902,['Comedy'],Lisa Lampanelli: Dirty Girl ,2007
166904,['Comedy'],Lisa Lampanelli: Long Live The Queen ,2009
166906,['Comedy'],Kathy Griffin: She'll Cut a Bitch ,2009
166908,['Drama'],Mercenary ,2016
166910,['Documentary'],Froning: The Fittest Man In History ,2015
166912,['Comedy'],My Dead Boyfriend ,2016
166914,['Drama'],Inevitable ,2014
166916,"['Drama', 'War']",1898. Los últimos de Filipinas ,2016
166918,"['Action', 'Adventure', 'Thriller']",The Great Wall ,2016
166920,['Animation'],This Land Is Mine ,2012
166922,['(no genres listed)'],Loss Is to Be Expected ,1992
166924,['Documentary'],Rafea: Solar Mama ,2012
166926,['(no genres listed)'],Carne de horca ,1953
166928,['Comedy'],Big Jay Oakerson: Live at Webster Hall ,2016
166930,['Comedy'],Tom Papa: Live in New York City ,2011
166932,['Comedy'],Slash ,2016
166934,['Comedy'],Reggie Watts: Spatial ,2016
166936,['Thriller'],Mercy ,2016
166938,"['Comedy', 'Romance']",The Matchbreaker ,2016
166940,['Drama'],This Beautiful Fantastic ,2016
166942,['(no genres listed)'],Ulvova M,llär
166944,['(no genres listed)'],Encounter with the Unknown ,1973
166946,['Drama'],The Founder ,2016
166948,"['Crime', 'Drama', 'Thriller']",The Oath ,2016
166950,"['Drama', 'Thriller']",Perry Mason: The Case of the Sinister Spirit ,1987
166952,['Sci-Fi'],Pixels ,2010
166954,['Documentary'],Under the Sea 3D ,2009
166956,['Comedy'],Mio cognato ,2003
166958,['Comedy'],Hairspray Live! ,2016
166960,['Documentary'],Thank You for Playing ,2015
166962,['Animation'],This Unnameable Little Broom ,1985
166964,['Animation'],Street of Crocodiles ,1986
166966,"['Drama', 'Thriller']",Blowfly Park ,2014
166968,"['Action', 'Adventure', 'Drama']",Spies of Warsaw ,2013
166972,"['Animation', 'Fantasy', 'Sci-Fi']",Twilight of the Dark Master ,1998
166974,['Thriller'],Creepy ,2016
166976,['(no genres listed)'],Fantasía... 3 ,1966
166978,['(no genres listed)'],Cuadrilátero ,1970
166982,['Drama'],The Priest ,1978
166984,"['Comedy', 'Drama']",The Tobacconist of Vallecas ,1987
166986,['Horror'],Turn of the Screw ,1985
166988,['Drama'],Overdose ,1983
166990,['Drama'],Colegas ,1982
166992,"['Drama', 'Romance']",The Minister’s Wife ,1981
166994,"['Crime', 'Drama']",Candy Razors ,1980
166998,['Drama'],The deputy ,1978
167002,['Drama'],La otra alcoba ,1976
167004,"['Comedy', 'Crime', 'Drama']",Forbidden Love Game ,1975
167006,['Horror'],No One Heard the Scream ,1973
167008,"['Crime', 'Thriller']",Murder in a Blue World ,1973
167010,"['Drama', 'Horror', 'Thriller']",The Cannibal Man ,1973
167012,"['Horror', 'Mystery']",Glass Ceiling ,1971
167016,"['Horror', 'Mystery']",Doctor Death: Seeker of Souls ,1973
167018,['Comedy'],Why Him? ,2016
167020,['(no genres listed)'],A Fuller Life ,2013
167022,['(no genres listed)'],Helium ,2014
167024,['(no genres listed)'],The Charlie Chaplin Festival ,1941
167026,['Comedy'],Kickassia ,2010
167028,"['Adventure', 'Comedy', 'Fantasy']",Suburban Knights ,2011
167030,['(no genres listed)'],To Boldly Flee ,2012
167032,['Documentary'],Dancer ,2016
167034,['Documentary'],I Am Bolt ,2016
167036,"['Animation', 'Children', 'Comedy']",Sing ,2016
167038,"['Drama', 'Romance']",Dear Zindagi ,2016
167040,"['Crime', 'Thriller']",Kahaani 2 ,2016
167042,"['Children', 'Comedy', 'Drama']",My Family and Other Animals ,2005
167044,['Comedy'],Jasper Redd: Jazz Talk ,2014
167046,['Drama'],When Saturday Comes ,1996
167048,['Comedy'],John Hodgman: RAGNAROK ,2013
167050,"['Adventure', 'Animation', 'War']",Крепость: щитом и мечом ,2015
167052,"['Comedy', 'Drama', 'Romance']",The Spoils of Babylon ,2014
167054,['Comedy'],Hannibal Buress: Animal Furnace ,2012
167056,['Crime'],Paradies 505. Ein Niederbayernkrimi ,2013
167058,['Comedy'],Wyatt Cenac: Brooklyn ,2014
167060,['Comedy'],Matt Braunger: Big Dumb Animal ,2015
167062,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Automatic ,1995
167064,['Documentary'],I Am Not Your Negro ,2017
167066,['(no genres listed)'],Perry Mason: The Case of the Murdered Madam ,1987
167068,"['Drama', 'Thriller']",Wildflower ,2016
167070,"['Action', 'Horror', 'Thriller']",Wonder Women ,1973
167072,['Drama'],The Other Conquest ,1999
167074,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Blacker than the Night ,1975
167076,"['Animation', 'Comedy', 'Crime']",The Olsen Gang in Deep Trouble ,2013
167078,"['Comedy', 'Romance']",The Bachelor ,2016
167080,"['Comedy', 'Drama', 'Romance']",Nobody Walks in L.A. ,2015
167082,"['Drama', 'Thriller']","Kiss Me, Kill Me ",2015
167084,"['Drama', 'Horror', 'Thriller']",Jack Goes Home ,2016
167086,['Comedy'],Crush and Blush ,2008
167088,"['Drama', 'Romance']",Echo Park ,2014
167090,"['Comedy', 'Drama']",A Year and Change ,2015
167092,['(no genres listed)'],Dirch Passer vælter byen ,1954
167094,"['Action', 'Crime', 'Thriller']",End of a Gun ,2016
167096,"['Crime', 'Drama']",Green is Gold ,2016
167098,['(no genres listed)'],Dolpo Tulku - Heimkehr in den Hi,alay
167102,['(no genres listed)'],A Brilliant Madness ,2002
167104,['Comedy'],Tamo Junto ,2016
167106,['Documentary'],Breaking a Monster ,2015
167108,['(no genres listed)'],The Golden Ball ,1994
167110,['Documentary'],Muhammad: Legacy of a Prophet ,2002
167112,['Comedy'],Happy Easter ,1984
167114,['(no genres listed)'],The Giant ,2016
167116,"['Children', 'Comedy', 'Drama']",Miss India America ,2016
167118,"['Drama', 'Thriller']",Sugar Mountain ,2016
167122,['Comedy'],In Bed with Victoria ,2016
167124,"['Adventure', 'Comedy', 'Drama']",Well Wishes ,2015
167126,"['Animation', 'Fantasy', 'Mystery']",Alma ,2009
167128,['(no genres listed)'],The Light of Freedom ,2013
167130,"['Action', 'Thriller']",Darkweb ,2016
167132,"['Adventure', 'Children', 'Fantasy']",Perri ,1957
167134,"['Children', 'Drama']",Thread of Lies ,2014
167136,['Drama'],Alone in Berlin ,2016
167140,"['Comedy', 'Romance']",At Cafe 6 ,2016
167142,"['Comedy', 'Romance']",The Kodai Family ,2016
167144,['Comedy'],Kyle Kinane: Whiskey Icarus ,2012
167146,['Comedy'],Kyle Kinane: Loose in Chicago ,2016
167148,['Comedy'],Kyle Kinane: I Liked His Old Stuff Better ,2015
167150,['Comedy'],The Inheritance or Fuckoffguysgoodday ,1992
167152,['Thriller'],A martfüi rém ,2016
167154,"['Drama', 'Romance']",Say 'I Love You' ,2014
167156,"['Drama', 'Thriller']",Omertà ,2012
167158,['Documentary'],Slums: Cities of Tomorrow ,2014
167160,['Documentary'],Crossing the Line ,2006
167162,"['Action', 'Drama', 'Western']",The Legend of Ben Hall ,2016
167164,['Drama'],Mister Universo ,2016
167166,['Drama'],7 Years ,2016
167168,['Drama'],Vampire in Love ,2015
167170,"['Drama', 'Thriller']",Perry Mason: The Case of the Scandalous Scoundrel ,1987
167172,"['Comedy', 'Drama', 'Horror']",The Bunker ,2015
167174,"['Adventure', 'Horror']",Beyond the Gates ,2016
167176,['Thriller'],The Interior ,2015
167178,"['Comedy', 'Drama', 'Horror']",Harold's Going Stiff ,2011
167180,"['Drama', 'Horror']",The House on Pine Street ,2015
167182,"['Comedy', 'Horror']",Bloody Knuckles ,2014
167184,"['Fantasy', 'Sci-Fi', 'Thriller']",I Am Here....Now ,2009
167186,['Sci-Fi'],Pass-Thru ,2016
167188,['Comedy'],The Reunion 2 - The Funeral ,2014
167190,['(no genres listed)'],Two Fencers ,1891
167194,"['Drama', 'Romance']",The Blizzard ,1965
167196,['Drama'],1. Mai ,2008
167198,['Documentary'],The Fourth Phase ,2016
167200,['(no genres listed)'],Perry Mason: The Case of the Avenging Ace ,1988
167202,"['Comedy', 'Romance']",White Wedding ,2009
167204,['Documentary'],Rejoice and Shout ,2011
167206,"['Crime', 'Horror']",Paranormal Drive ,2016
167210,"['Action', 'Thriller']",Night of Violence ,1965
167212,['Western'],Vengeance Is My Forgiveness ,1968
167214,['Crime'],Three Golden Serpents ,1967
167222,['Western'],Death Is Sweet From The Soldier Of God ,1972
167224,['Western'],Spirito santo e le cinque magnifiche canaglie ,1972
167228,['Western'],An Animal Called Man ,1972
167230,['Western'],Corte marziale ,1974
167234,"['Drama', 'Thriller']",Life+1 Day ,2016
167236,['Drama'],Coming Through The Rye ,2016
167238,['Comedy'],Hot Times ,1974
167240,"['Adventure', 'Sci-Fi']",Glen and Randa ,1971
167242,['(no genres listed)'],Pictures from Life's Other Side ,1971
167244,['(no genres listed)'],My Girlfriend's Wedding ,1969
167246,"['Action', 'Thriller', 'War']",The IRA Informant ,1997
167248,['(no genres listed)'],Kedi ,2016
167250,"['Comedy', 'Romance']",My Love Story!! ,2015
167252,"['Animation', 'Documentary']",A Grand Night In: The Story of Aardman ,2015
167254,"['Action', 'Thriller']",The Advocate: A Missing Body ,2015
167256,"['Drama', 'Romance']",Her Senior ,2015
167258,['Drama'],A Woman's Decision ,1975
167260,"['Children', 'Comedy']",Krummerne ,1991
167262,['Comedy'],Tru Loved ,2008
167264,"['Crime', 'Mystery']",Perry Mason: The Case of the Lady in the Lake ,1988
167266,"['Comedy', 'Romance']",Christmas List ,2016
167268,"['Horror', 'Thriller']",City of Dead Men ,2014
167272,"['Comedy', 'Drama']",Behind the Camera: The Unauthorized Story of 'Three's Company' ,2003
167274,['Drama'],Behind the Camera: The Unauthorized Story of 'Diff'rent Strokes' ,2006
167276,['Animation'],The Ugly Duckling ,1931
167278,"['Animation', 'Children']",The Ugly Duckling ,2010
167280,['Comedy'],"30 Is A Dangerous Age, Cynthia ",1968
167284,"['Comedy', 'Horror']",OMG... We're in a Horror Movie ,2015
